,name,t_wins,t_losses,t_nc,t_draws,total,rounds,kd,kd_round,win_p,sig_strikes,sig_strikes_att,rounds_per_fight,time_min,time_per_fight,sig_str_per_min,ground_control
144,Benji Radach,1.0,1.0,0.0,0.0,3.0,5.0,2.0,0.4,0.3333333333333333,43.0,76.0,1.6666666666666667,19.716666666666665,6.572222222222222,2.180896027049873,10.566666666666666
145,Benson Henderson,11.0,3.0,0.0,0.0,14.0,52.0,3.0,0.057692307692307696,0.7857142857142857,826.0,1801.0,3.7142857142857144,252.43333333333334,18.03095238095238,3.2721510629869273,65.05000000000001
146,Bentley Syler,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,79.0,3.0,11.566666666666666,11.566666666666666,1.2968299711815563,0.0
147,Bethe Correia,5.0,5.0,0.0,1.0,11.0,30.0,0.0,0.0,0.45454545454545453,602.0,1368.0,2.727272727272727,137.05,12.45909090909091,4.392557460780736,19.68333333333333
148,Bevon Lewis,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,135.0,323.0,3.0,41.53333333333333,13.844444444444443,3.2504012841091496,14.216666666666667
149,Bibulatov Magomed,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,114.0,223.0,2.3333333333333335,31.633333333333333,10.544444444444444,3.6037934668071654,10.0
150,Billy Quarantillo,3.0,0.0,0.0,0.0,3.0,8.0,1.0,0.125,1.0,202.0,302.0,2.6666666666666665,33.41666666666667,11.138888888888891,6.044887780548628,15.616666666666667
151,Blagoy Ivanov,2.0,3.0,0.0,0.0,5.0,17.0,1.0,0.058823529411764705,0.4,282.0,693.0,3.4,85.0,17.0,3.3176470588235296,7.15
152,Bob Cook,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,22.0,47.0,2.0,6.483333333333333,6.483333333333333,3.3933161953727504,1.1333333333333333
153,Bobby Green,8.0,5.0,0.0,1.0,14.0,38.0,2.0,0.05263157894736842,0.5714285714285714,960.0,1859.0,2.7142857142857144,186.13333333333333,13.295238095238094,5.157593123209169,35.05
154,Bobby Hoffman,0.0,2.0,0.0,0.0,3.0,6.0,1.0,0.16666666666666666,0.0,36.0,81.0,2.0,27.866666666666667,9.28888888888889,1.291866028708134,11.583333333333334
155,Bobby Nash,0.0,3.0,0.0,0.0,3.0,5.0,1.0,0.2,0.0,65.0,172.0,1.6666666666666667,18.983333333333334,6.327777777777778,3.424056189640035,6.699999999999999
156,Bobby Voelker,0.0,4.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,191.0,551.0,2.75,50.4,12.6,3.78968253968254,8.0
157,Bojan Mihajlovic,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,26.0,73.0,2.0,21.183333333333334,7.061111111111111,1.2273800157356411,1.1
158,Bojan Velickovic,2.0,3.0,0.0,1.0,6.0,18.0,1.0,0.05555555555555555,0.3333333333333333,195.0,560.0,3.0,89.61666666666667,14.936111111111112,2.1759345359866096,7.700000000000001
159,Boston Salmon,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,22.0,1.0,2.6666666666666665,1.3333333333333333,4.5,0.7166666666666667
160,Brad Blackburn,3.0,2.0,0.0,0.0,5.0,14.0,5.0,0.35714285714285715,0.6,294.0,827.0,2.8,64.61666666666667,12.923333333333336,4.549909724013412,9.766666666666666
161,Brad Gumm,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,30.0,68.0,2.0,20.0,10.0,1.5,0.8833333333333333
162,Brad Katona,2.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,0.5,200.0,385.0,3.0,60.0,15.0,3.3333333333333335,15.5
163,Brad Kohler,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.5,0.5,15.0,27.0,1.0,10.583333333333334,5.291666666666667,1.4173228346456692,0.13333333333333333
164,Brad Pickett,5.0,9.0,0.0,0.0,14.0,33.0,3.0,0.09090909090909091,0.35714285714285715,465.0,1435.0,2.357142857142857,151.91666666666669,10.851190476190478,3.0608886450905097,32.766666666666666
165,Brad Riddell,3.0,0.0,0.0,0.0,3.0,9.0,1.0,0.1111111111111111,1.0,196.0,391.0,3.0,45.0,15.0,4.355555555555555,6.416666666666666
166,Brad Scott,3.0,5.0,0.0,0.0,8.0,19.0,2.0,0.10526315789473684,0.375,327.0,787.0,2.375,93.01666666666668,11.627083333333335,3.5154990145135274,16.333333333333332
167,Brad Tavares,12.0,6.0,0.0,0.0,18.0,49.0,3.0,0.061224489795918366,0.6666666666666666,699.0,1727.0,2.7222222222222223,233.08333333333331,12.949074074074073,2.9989274222381126,41.800000000000004
168,Branden Lee Hinkle,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3333333333333333,36.0,52.0,1.0,13.816666666666666,4.605555555555555,2.605548854041013,6.683333333333334
169,Brandon Davis,2.0,5.0,0.0,0.0,7.0,19.0,0.0,0.0,0.2857142857142857,354.0,927.0,2.7142857142857144,89.96666666666667,12.852380952380953,3.9347906632085956,6.35
170,Brandon Moreno,5.0,2.0,0.0,1.0,8.0,23.0,2.0,0.08695652173913043,0.625,334.0,961.0,2.875,111.48333333333333,13.935416666666667,2.995963522200628,26.366666666666667
171,Brandon Thatch,2.0,4.0,0.0,0.0,6.0,11.0,3.0,0.2727272727272727,0.3333333333333333,119.0,278.0,1.8333333333333333,44.1,7.3500000000000005,2.698412698412698,1.5499999999999998
172,Brandon Vera,8.0,7.0,0.0,0.0,16.0,37.0,7.0,0.1891891891891892,0.5,503.0,901.0,2.3125,164.06666666666666,10.254166666666666,3.065826899634295,26.71666666666667
173,Brendan Allen,3.0,0.0,0.0,0.0,3.0,6.0,1.0,0.16666666666666666,1.0,71.0,117.0,2.0,28.416666666666664,9.472222222222221,2.498533724340176,12.733333333333334
174,Brendan Loughnane,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,75.0,119.0,3.0,15.0,15.0,5.0,1.9
175,Brendan O'Reilly,1.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,0.25,90.0,190.0,2.5,47.25,11.8125,1.9047619047619047,15.350000000000001
176,Brendan Schaub,6.0,5.0,0.0,0.0,11.0,19.0,4.0,0.21052631578947367,0.5454545454545454,227.0,602.0,1.7272727272727273,77.63333333333333,7.057575757575757,2.9240017174753117,24.633333333333333
177,Brett Johns,5.0,2.0,0.0,0.0,7.0,19.0,0.0,0.0,0.7142857142857143,253.0,516.0,2.7142857142857144,88.38333333333333,12.626190476190475,2.862530643032246,45.15
178,Brian Bowles,2.0,2.0,0.0,0.0,4.0,8.0,1.0,0.125,0.5,85.0,287.0,2.0,31.666666666666668,7.916666666666667,2.6842105263157894,7.1000000000000005
179,Brian Ebersole,5.0,3.0,0.0,0.0,8.0,20.0,1.0,0.05,0.625,241.0,492.0,2.5,99.46666666666667,12.433333333333334,2.4229222520107236,33.516666666666666
180,Brian Foster,3.0,2.0,0.0,0.0,5.0,8.0,1.0,0.125,0.6,81.0,203.0,1.6,24.55,4.91,3.29938900203666,6.783333333333333
181,Brian Johnston,2.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.3333333333333333,29.0,53.0,1.0,17.8,2.966666666666667,1.6292134831460674,0.0
182,Brian Kelleher,6.0,4.0,0.0,0.0,10.0,19.0,2.0,0.10526315789473684,0.6,335.0,819.0,1.9,75.26666666666668,7.526666666666668,4.450841452612931,14.033333333333331
183,Brian Ortega,6.0,1.0,0.0,0.0,8.0,20.0,3.0,0.15,0.75,359.0,1064.0,2.5,88.18333333333334,11.022916666666667,4.071064071064071,6.816666666666666
184,Brian Stann,6.0,5.0,0.0,0.0,11.0,24.0,7.0,0.2916666666666667,0.5454545454545454,333.0,769.0,2.1818181818181817,110.56666666666666,10.05151515151515,3.0117576123002716,17.23333333333333
185,Bristol Marunde,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,21.0,98.0,2.0,15.483333333333333,7.741666666666666,1.356297093649085,2.4
186,Brock Larson,3.0,3.0,0.0,0.0,6.0,13.0,0.0,0.0,0.5,70.0,152.0,2.1666666666666665,58.53333333333333,9.755555555555555,1.1958997722095672,18.349999999999998
187,Brock Lesnar,4.0,3.0,0.0,0.0,8.0,15.0,2.0,0.13333333333333333,0.5,213.0,296.0,1.875,60.36666666666667,7.545833333333333,3.5284373274434015,33.25000000000001
188,Brok Weaver,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.3333333333333333,75.0,137.0,1.6666666666666667,21.799999999999997,7.266666666666666,3.4403669724770647,2.8000000000000003
189,Bruno Rodrigues,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,27.0,79.0,3.0,13.45,13.45,2.0074349442379185,0.0
190,Bruno Santos,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,53.0,115.0,3.0,45.0,15.0,1.1777777777777778,16.55
191,Bruno Silva,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,112.0,261.0,3.0,43.0,14.333333333333334,2.604651162790698,10.85
192,Bryan Barberena,6.0,5.0,0.0,0.0,11.0,28.0,6.0,0.21428571428571427,0.5454545454545454,714.0,1463.0,2.5454545454545454,130.23333333333335,11.839393939393942,5.482467366265676,14.616666666666667
193,Bryan Caraway,6.0,4.0,0.0,0.0,10.0,26.0,0.0,0.0,0.6,309.0,895.0,2.6,119.53333333333335,11.953333333333335,2.5850529838259897,37.21666666666667
194,Bryce Mitchell,4.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,101.0,169.0,2.5,49.33333333333333,12.333333333333332,2.0472972972972974,22.28333333333333
195,Bubba Bush,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,10.0,18.0,2.0,15.983333333333334,7.991666666666667,0.6256517205422315,5.966666666666667
196,Buddy Roberts,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.5,50.0,146.0,2.5,23.083333333333336,11.541666666666668,2.166064981949458,0.15000000000000002
197,CB Dollaway,11.0,9.0,0.0,0.0,20.0,39.0,3.0,0.07692307692307693,0.55,436.0,918.0,1.95,164.83333333333334,8.241666666666667,2.6450960566228514,63.349999999999994
198,CM Punk,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,19.0,82.0,2.0,17.233333333333334,8.616666666666667,1.1025145067698259,2.8666666666666667
199,Cain Velasquez,12.0,3.0,0.0,0.0,15.0,29.0,10.0,0.3448275862068966,0.8,719.0,1249.0,1.9333333333333333,111.03333333333336,7.402222222222224,6.475532873011106,67.18333333333334
200,Caio Magalhaes,4.0,3.0,0.0,0.0,7.0,14.0,2.0,0.14285714285714285,0.5714285714285714,129.0,321.0,2.0,56.93333333333334,8.133333333333335,2.2658079625292737,14.883333333333333
201,Cal Worsham,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.3333333333333333,23.0,51.0,1.0,7.116666666666667,2.3722222222222222,3.2318501170960183,0.0
202,Callan Potter,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.3333333333333333,58.0,115.0,1.6666666666666667,18.216666666666665,6.072222222222222,3.1838975297346757,8.466666666666667
203,Calvin Kattar,6.0,2.0,0.0,0.0,8.0,21.0,4.0,0.19047619047619047,0.75,484.0,1169.0,2.625,96.63333333333334,12.079166666666667,5.008623663332183,2.1500000000000004
204,Caol Uno,3.0,5.0,0.0,2.0,10.0,27.0,0.0,0.0,0.3,266.0,487.0,2.7,123.96666666666665,12.396666666666665,2.145738101640226,46.4
205,Carla Esparza,8.0,4.0,0.0,0.0,12.0,35.0,0.0,0.0,0.6666666666666666,390.0,926.0,2.9166666666666665,170.26666666666665,14.188888888888888,2.290524667188724,51.18333333333334
206,Carlos Condit,8.0,9.0,0.0,0.0,17.0,48.0,6.0,0.125,0.47058823529411764,904.0,2344.0,2.823529411764706,221.28333333333333,13.016666666666666,4.0852602244482945,20.933333333333334
207,Carlos Felipe,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,122.0,298.0,3.0,30.0,15.0,4.066666666666666,1.4666666666666666
208,Carlos Newton,3.0,4.0,0.0,0.0,7.0,16.0,2.0,0.125,0.42857142857142855,44.0,110.0,2.2857142857142856,63.51666666666667,9.073809523809524,0.6927315665179742,11.75
209,Carls John De Tomas,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,38.0,102.0,2.5,21.9,10.95,1.7351598173515983,2.2
210,Carlton Minus,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,77.0,182.0,3.0,15.0,15.0,5.133333333333334,0.0
211,Carmelo Marrero,1.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.25,27.0,83.0,2.0,36.46666666666667,9.116666666666667,0.7404021937842779,10.05
212,Casey Kenney,4.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.8,261.0,554.0,2.6,63.05,12.61,4.139571768437748,11.916666666666668
213,Cat Zingano,3.0,4.0,0.0,0.0,7.0,17.0,0.0,0.0,0.42857142857142855,181.0,295.0,2.4285714285714284,70.51666666666667,10.073809523809524,2.5667690853226186,31.100000000000005
214,Cathal Pendred,4.0,2.0,0.0,0.0,6.0,15.0,0.0,0.0,0.6666666666666666,182.0,407.0,2.5,73.16666666666666,12.194444444444443,2.4874715261959,16.599999999999998
215,Cesar Arzamendia,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,33.0,73.0,1.0,6.15,3.075,5.365853658536585,1.25
216,Cezar Ferreira,9.0,6.0,0.0,0.0,15.0,34.0,2.0,0.058823529411764705,0.6,297.0,693.0,2.2666666666666666,156.3,10.42,1.9001919385796544,49.56666666666666
217,Chad Laprise,6.0,4.0,0.0,0.0,10.0,20.0,3.0,0.15,0.6,410.0,958.0,2.0,85.81666666666666,8.581666666666667,4.777626723635658,12.316666666666668
218,Chad Mendes,9.0,5.0,0.0,0.0,14.0,28.0,8.0,0.2857142857142857,0.6428571428571429,381.0,758.0,2.0,116.31666666666666,8.308333333333334,3.2755409084396048,29.7
219,Chael Sonnen,7.0,7.0,0.0,0.0,14.0,32.0,0.0,0.0,0.5,410.0,900.0,2.2857142857142856,142.58333333333331,10.184523809523808,2.8755113968439514,98.93333333333334
220,Chan Sung Jung,6.0,2.0,0.0,0.0,8.0,19.0,4.0,0.21052631578947367,0.75,332.0,808.0,2.375,74.95,9.36875,4.429619746497665,9.350000000000001
221,Charles Byrd,1.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.25,61.0,108.0,1.5,18.049999999999997,4.512499999999999,3.379501385041552,8.516666666666666
222,Charles Jourdain,1.0,2.0,0.0,1.0,4.0,11.0,3.0,0.2727272727272727,0.25,225.0,514.0,2.75,54.53333333333333,13.633333333333333,4.125916870415648,3.4333333333333336
223,Charles McCarthy,1.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.3333333333333333,3.0,25.0,1.3333333333333333,16.883333333333333,5.627777777777777,0.17769002961500494,4.416666666666666
224,Charles Oliveira,17.0,8.0,0.0,0.0,26.0,48.0,4.0,0.08333333333333333,0.6538461538461539,564.0,1093.0,1.8461538461538463,172.63333333333333,6.639743589743589,3.2670399691060052,39.083333333333336
225,Charles Rosa,4.0,4.0,0.0,0.0,8.0,22.0,0.0,0.0,0.5,356.0,956.0,2.75,104.46666666666667,13.058333333333334,3.407785577536694,17.099999999999998
226,Charlie Brenneman,4.0,7.0,0.0,0.0,11.0,21.0,0.0,0.0,0.36363636363636365,129.0,228.0,1.9090909090909092,85.13333333333333,7.739393939393938,1.515270164447925,52.53333333333334
227,Charlie Ward,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,26.0,1.0,3.05,1.525,1.639344262295082,0.13333333333333333
228,Chas Skelly,7.0,3.0,0.0,0.0,11.0,25.0,1.0,0.04,0.6363636363636364,212.0,525.0,2.272727272727273,105.2,9.563636363636364,2.0152091254752853,39.91666666666667
229,Chase Hooper,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.5,73.0,223.0,2.0,19.566666666666666,9.783333333333333,3.7308347529812607,6.166666666666666
230,Chase Sherman,3.0,5.0,0.0,0.0,8.0,19.0,2.0,0.10526315789473684,0.375,497.0,1103.0,2.375,82.55,10.31875,6.020593579648698,4.4
231,Che Mills,2.0,1.0,0.0,0.0,4.0,7.0,2.0,0.2857142857142857,0.5,53.0,101.0,1.75,25.46666666666667,6.366666666666667,2.081151832460733,3.0
232,Cheick Kongo,11.0,6.0,0.0,1.0,18.0,37.0,4.0,0.10810810810810811,0.6111111111111112,574.0,987.0,2.0555555555555554,163.43333333333334,9.079629629629629,3.5121354272894147,58.33333333333333
233,Chico Camus,3.0,4.0,0.0,0.0,8.0,24.0,0.0,0.0,0.375,302.0,733.0,3.0,116.83333333333334,14.604166666666668,2.5848787446504993,29.783333333333335
234,Chris Beal,2.0,3.0,0.0,0.0,5.0,14.0,1.0,0.07142857142857142,0.4,226.0,629.0,2.8,65.5,13.1,3.450381679389313,16.21666666666667
235,Chris Camozzi,9.0,10.0,0.0,0.0,19.0,49.0,1.0,0.02040816326530612,0.47368421052631576,800.0,1780.0,2.5789473684210527,224.13333333333333,11.796491228070176,3.569303985722784,27.383333333333333
236,Chris Cariaso,7.0,6.0,0.0,0.0,13.0,37.0,0.0,0.0,0.5384615384615384,591.0,1368.0,2.8461538461538463,178.18333333333334,13.706410256410257,3.3168085305397064,23.933333333333334
237,Chris Clements,2.0,2.0,0.0,0.0,5.0,12.0,2.0,0.16666666666666666,0.4,165.0,331.0,2.4,51.583333333333336,10.316666666666666,3.1987075928917608,3.0666666666666664
238,Chris Cope,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,87.0,330.0,2.0,21.983333333333334,7.327777777777778,3.957543593631539,1.75
239,Chris Daukaus,2.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,50.0,80.0,1.0,5.216666666666667,2.6083333333333334,9.584664536741213,0.9833333333333334
240,Chris Dempsey,1.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.25,51.0,157.0,1.5,22.7,5.675,2.246696035242291,6.6
241,Chris Gruetzemacher,2.0,2.0,0.0,0.0,4.0,10.0,0.0,0.0,0.5,305.0,518.0,2.5,42.85,10.7125,7.117852975495916,2.3833333333333333
242,Chris Gutierrez,3.0,1.0,0.0,1.0,5.0,13.0,2.0,0.15384615384615385,0.6,269.0,462.0,2.6,63.650000000000006,12.73,4.22623723487824,4.283333333333333
243,Chris Holdsworth,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,41.0,138.0,2.5,22.166666666666664,11.083333333333332,1.8496240601503762,14.116666666666667
244,Chris Indich,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,26.0,84.0,2.0,19.916666666666668,9.958333333333334,1.305439330543933,2.25
245,Chris Kelades,2.0,2.0,0.0,0.0,4.0,12.0,0.0,0.0,0.5,139.0,318.0,3.0,57.93333333333334,14.483333333333334,2.3993095512082854,11.45
246,Chris Leben,12.0,10.0,0.0,0.0,22.0,46.0,5.0,0.10869565217391304,0.5454545454545454,572.0,1333.0,2.090909090909091,198.91666666666669,9.041666666666668,2.875576036866359,52.533333333333324
247,Chris Lytle,10.0,10.0,0.0,0.0,20.0,48.0,2.0,0.041666666666666664,0.5,818.0,1857.0,2.4,215.98333333333332,10.799166666666666,3.7873292692337373,28.58333333333333
248,Chris Spang,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,57.0,3.0,15.0,15.0,0.3333333333333333,0.0
249,Chris Tuchscherer,1.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.25,34.0,107.0,1.75,25.25,6.3125,1.3465346534653466,6.033333333333333
250,Chris Wade,5.0,2.0,0.0,0.0,7.0,17.0,1.0,0.058823529411764705,0.7142857142857143,137.0,254.0,2.4285714285714284,80.7,11.528571428571428,1.6976456009913259,35.516666666666666
251,Chris Weidman,11.0,5.0,0.0,0.0,16.0,39.0,3.0,0.07692307692307693,0.6875,497.0,1146.0,2.4375,164.13333333333333,10.258333333333333,3.028025995125914,58.099999999999994
252,Chris Wilson,1.0,3.0,0.0,0.0,4.0,12.0,3.0,0.25,0.25,133.0,261.0,3.0,57.25,14.3125,2.3231441048034935,13.649999999999999
253,Chris de la Rocha,1.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.25,121.0,265.0,2.0,29.666666666666668,7.416666666666667,4.078651685393258,9.316666666666666
254,Christian Morecraft,1.0,3.0,0.0,0.0,4.0,7.0,0.0,0.0,0.25,78.0,227.0,1.75,27.633333333333333,6.908333333333333,2.8226779252110976,14.049999999999999
255,Christian Wellisch,2.0,3.0,0.0,0.0,5.0,9.0,1.0,0.1111111111111111,0.4,115.0,412.0,1.8,36.9,7.38,3.1165311653116534,4.566666666666666
256,Christina Marks,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,17.0,1.0,2.0,2.0,5.0,0.6833333333333333
257,Christos Giagos,3.0,4.0,0.0,0.0,7.0,16.0,0.0,0.0,0.42857142857142855,233.0,569.0,2.2857142857142856,76.51666666666667,10.93095238095238,3.0450882160749293,23.71666666666667
258,Chuck Liddell,16.0,7.0,0.0,0.0,23.0,45.0,14.0,0.3111111111111111,0.6956521739130435,611.0,1636.0,1.9565217391304348,204.48333333333332,8.890579710144927,2.9880185834216317,17.716666666666665
259,Chuck O'Neil,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,47.0,125.0,3.0,15.0,15.0,3.1333333333333333,1.7333333333333334
260,Ciryl Gane,3.0,0.0,0.0,0.0,3.0,7.0,1.0,0.14285714285714285,1.0,174.0,350.0,2.3333333333333335,33.96666666666667,11.322222222222223,5.122669283611383,2.833333333333333
261,Claude Patrick,3.0,1.0,0.0,0.0,4.0,11.0,0.0,0.0,0.75,93.0,167.0,2.75,51.8,12.95,1.7953667953667956,23.316666666666666
262,Claudia Gadelha,7.0,4.0,0.0,0.0,11.0,33.0,1.0,0.030303030303030304,0.6363636363636364,554.0,1324.0,3.0,163.05,14.822727272727274,3.397730757436369,46.71666666666667
263,Claudio Puelles,2.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.6666666666666666,67.0,151.0,2.6666666666666665,34.3,11.433333333333332,1.9533527696793005,15.366666666666667
264,Claudio Silva,5.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,139.0,268.0,2.2,49.71666666666667,9.943333333333333,2.7958431109621187,21.85
265,Clay Collard,1.0,3.0,0.0,0.0,4.0,12.0,2.0,0.16666666666666666,0.25,248.0,770.0,3.0,58.78333333333333,14.695833333333333,4.218882903317267,11.399999999999999
266,Clay Guida,15.0,14.0,0.0,0.0,29.0,74.0,6.0,0.08108108108108109,0.5172413793103449,837.0,2549.0,2.5517241379310347,335.23333333333335,11.559770114942529,2.496768420005966,136.33333333333334
267,Clay Harvison,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,75.0,156.0,2.0,22.766666666666666,7.588888888888889,3.294289897510981,3.8333333333333335
268,Clifford Starks,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,45.0,136.0,2.0,23.250000000000004,7.750000000000001,1.9354838709677415,8.85
269,Clint Hester,4.0,3.0,0.0,0.0,7.0,16.0,3.0,0.1875,0.5714285714285714,248.0,579.0,2.2857142857142856,73.81666666666666,10.545238095238094,3.3596748701738544,12.866666666666667
270,Cody Donovan,1.0,3.0,0.0,0.0,4.0,5.0,2.0,0.4,0.25,101.0,171.0,1.25,18.016666666666666,4.504166666666666,5.605920444033303,4.033333333333333
271,Cody East,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,47.0,109.0,1.5,11.333333333333332,5.666666666666666,4.147058823529412,1.05
272,Cody Garbrandt,7.0,3.0,0.0,0.0,10.0,20.0,10.0,0.5,0.7,300.0,802.0,2.0,89.51666666666667,8.951666666666666,3.3513312232358965,2.4333333333333336
273,Cody Gibson,1.0,3.0,0.0,0.0,4.0,9.0,2.0,0.2222222222222222,0.25,100.0,316.0,2.25,40.56666666666666,10.141666666666666,2.465078060805259,6.216666666666667
274,Cody McKenzie,3.0,4.0,0.0,0.0,7.0,13.0,0.0,0.0,0.42857142857142855,94.0,274.0,1.8571428571428572,54.016666666666666,7.716666666666667,1.740203640851589,15.216666666666669
275,Cody Stamann,5.0,2.0,0.0,1.0,8.0,23.0,0.0,0.0,0.625,471.0,976.0,2.875,113.7,14.2125,4.142480211081794,26.43333333333333
276,Colby Covington,11.0,2.0,0.0,0.0,13.0,43.0,1.0,0.023255813953488372,0.8461538461538461,817.0,2124.0,3.3076923076923075,198.38333333333333,15.26025641025641,4.118289506847013,98.35
277,Cole Escovedo,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,82.0,174.0,2.6666666666666665,39.5,13.166666666666666,2.0759493670886076,2.8000000000000003
278,Cole Miller,10.0,9.0,0.0,0.0,20.0,45.0,4.0,0.08888888888888889,0.5,605.0,1816.0,2.25,201.65000000000003,10.082500000000001,3.0002479543763942,30.683333333333337
279,Cole Smith,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,80.0,226.0,3.0,45.0,15.0,1.7777777777777777,19.766666666666666
280,Colin Fletcher,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,93.0,268.0,3.0,30.0,15.0,3.1,1.8333333333333335
281,Colton Smith,1.0,3.0,0.0,0.0,4.0,9.0,1.0,0.1111111111111111,0.25,54.0,130.0,2.25,33.0,8.25,1.6363636363636365,15.833333333333334
282,Conor McGregor,10.0,2.0,0.0,0.0,12.0,25.0,13.0,0.52,0.8333333333333334,543.0,1100.0,2.0833333333333335,100.01666666666668,8.334722222222224,5.429095150808198,12.766666666666667
283,Constantinos Philippou,6.0,4.0,0.0,0.0,10.0,24.0,5.0,0.20833333333333334,0.6,244.0,695.0,2.4,111.66666666666666,11.166666666666666,2.185074626865672,10.583333333333332
284,Corey Anderson,10.0,5.0,0.0,0.0,15.0,36.0,1.0,0.027777777777777776,0.6666666666666666,721.0,1558.0,2.4,162.66666666666669,10.844444444444445,4.432377049180327,66.93333333333334
285,Corey Hill,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,71.0,153.0,2.0,19.9,6.633333333333333,3.5678391959798996,8.299999999999999
286,Cortney Casey,5.0,7.0,0.0,0.0,12.0,30.0,0.0,0.0,0.4166666666666667,639.0,1650.0,2.5,145.36666666666667,12.113888888888889,4.395780784223802,7.883333333333333
287,Cory Hendricks,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,47.0,118.0,3.0,15.0,15.0,3.1333333333333333,0.3
288,Cory Sandhagen,6.0,1.0,0.0,0.0,7.0,14.0,3.0,0.21428571428571427,0.8571428571428571,384.0,795.0,2.0,55.849999999999994,7.978571428571428,6.875559534467324,11.183333333333334
289,Court McGee,8.0,9.0,0.0,0.0,17.0,48.0,2.0,0.041666666666666664,0.47058823529411764,1149.0,3167.0,2.823529411764706,234.28333333333333,13.781372549019608,4.904318133314363,44.81666666666666
290,Cristiane Justino,6.0,1.0,0.0,0.0,7.0,16.0,2.0,0.125,0.8571428571428571,460.0,807.0,2.2857142857142856,65.03333333333333,9.29047619047619,7.073295745771399,9.55
291,Cristiano Marcello,1.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.25,170.0,507.0,2.75,52.88333333333333,13.220833333333333,3.214623384809329,4.366666666666667
